stable_ID	wt_1	wt_2	mut_1	mut_2
21ur-14569	0.2888691	0.2908336	0.333546	0.2791936
21ur-14571	0.3610856	0.5816666	0.778274	0.465322
21ur-14575	0.0361085	0.0830952	0	0
21ur-14576	0	0	0	0
21ur-14577	0.1805431	0.2077376	0.055591	0.2326614
21ur-14579	0	0.124643	0	0.0465322
21ur-1458	0.397194	0.2492856	0.277955	0.9771764
21ur-14581	0.1083256	0.0830952	0.166773	0.1395966
21ur-14583	0.288868	0.2077382	0.277955	0.3257254
21ur-14584	0.6138452	0.4570232	0.444728	0.6049188
21ur-14585	0	0	0	0
21ur-14588	0	0	0	0
21ur-14589	0.8666041	0.9140472	0.222364	0.4187894
21ur-1459	5.9579056	6.1490452	2.168051	3.2572544
21ur-14590	0.3249765	0.0415476	0.222364	0.325725
21ur-14591	0.0361085	0.249286	0.055591	0.1861292
21ur-14593	0.0361085	0.0415476	0	0
21ur-14595	0	0	0	0
21ur-14596	0	0	0	0
21ur-14597	0	0	0	0
21ur-146	0.8304965	0.9971422	0.889456	0.232661
21ur-1460	0.108326	0.16619	0	0.0930644
21ur-14600	0.1805425	0.124643	0	0
21ur-14603	0.0722171	0.0830952	0.055591	0.139597
21ur-14604	0.072217	0.1661906	0.166773	0
21ur-14607	0.0722171	0.1246428	0.389137	0.604919
21ur-14609	0	0.0415476	0.055591	0.0465322
21ur-1461	0.1805425	0.4570236	0.333546	0.2791932
21ur-14611	0.0361085	0	0	0
21ur-14612	0.0361085	0	0	0
21ur-14613	0.5416276	0.457024	1.167411	0.9771756
21ur-14614	1.4804458	1.495713	1.000638	0.2326612
21ur-14615	0	0	0	0
21ur-14616	0.3249775	0.3739276	0.166773	0.4653224
21ur-14618	0.324977	0.2492856	0.111182	0.3257254
21ur-14619	0.0361085	0.0830952	0	0.0465322
21ur-1462	1.8415355	2.5759504	3.168684	1.5355622
21ur-14626	0	0.0415476	0	0
21ur-14628	0.0361085	0	0	0
21ur-1463	7.077276	7.6447576	5.892652	6.8867622
21ur-14631	0.8666041	0.8724992	0.778274	0.744515
21ur-14632	1.5165556	0.955595	2.112462	0.1861292
21ur-589	0.0361085	0.16619	0.55591	0.604919
21ur-14634	0.2166515	0.1246428	0.111182	0.0930644
21ur-14635	0.0722171	0.16619	0.277955	0.0465322
21ur-10848	5.88569	4.07166	16.844073	17.1238512
21ur-14643	0	0	0.111182	0
21ur-14644	0.1805425	0.0830952	0	0
21ur-14645	0.0361085	0	0.111182	0
21ur-1465	4.513571	2.9914276	2.168052	1.16331
21ur-14650	0	0	0	0
21ur-14651	0.72217	1.0802366	0.889456	1.302899
21ur-14654	0.180543	0.415476	0.722683	0.558386
21ur-14655	0.0361085	0	0	0
21ur-14656	0.1444345	0.124643	0.277955	0.372258
21ur-14657	0.288868	0.4570236	0.277955	0.4187894
21ur-14659	0.0361085	0.16619	0	0.279193
21ur-1466	10.6159085	17.574628	25.127183	54.9545302
21ur-14664	0	0.0415476	0	0.0930644
21ur-14667	0	0	0.055591	0
21ur-14668	0.1083255	0	0.111182	0
21ur-14669	0.0722171	0.0415476	0	0
21ur-1467	0.180543	0.124643	0.166773	0.744515
21ur-14672	0.144434	0	0.055591	0.139597
21ur-14674	0.1805425	0.4985716	0.111182	0.6049182
21ur-14677	0.072217	0.0830952	0.111182	0
21ur-14678	0	0.0830952	0	0.139597
21ur-14679	0.0361085	0	0.055591	0.0465322
21ur-1468	1.227687	1.4541704	0.833865	1.3494366
21ur-10642	0.0722171	0	0.389137	0.325726
21ur-14684	0.9027135	0.623214	0.444728	0.2326612
21ur-14686	0.0361085	0.1661906	0.111182	0.2326612
21ur-14688	0.0722171	0.0415476	0.333546	0.0930644
21ur-14689	0.0722171	0.0830952	0.055591	0.232661
21ur-1469	3.1775556	3.4069006	1.167411	0.977176
21ur-14692	0	0	0	0
21ur-14694	0.0722171	0.0415476	0	0
21ur-14695	0.216651	0	0	0.0465322
21ur-14696	0.180543	0.207738	0.55591	0.186129
21ur-14697	1.4804471	0.8724998	2.557182	0.3722572
21ur-14698	0	0.0415476	0.166773	0
21ur-147	21.8817456	18.2809028	17.455592	25.034354
21ur-1470	2.4553785	3.0329776	0.55591	0.697983
21ur-14702	0.144434	0.2492856	0.500319	0.2791932
21ur-14705	0.0361085	0.124643	0	0
21ur-14708	0	0.0415476	0.222364	0.0465322
21ur-14711	0.0361085	0.124643	0	0
21ur-14713	0	0	0	0
21ur-14714	0.0361085	0.0830952	0.055591	0
21ur-1472	2.8164655	2.3266606	1.612143	7.8639454
21ur-14720	2.5276	1.2464276	2.557184	1.9078244
21ur-14722	0	0	0	0
21ur-14728	0.2166516	0.4154756	0.500319	0.1395966
21ur-1473	0.794388	1.12178	0.833865	1.95435
21ur-14730	0.144434	0	0.222364	0.186129
21ur-14734	0	0.1661904	0.111182	0.2791932
21ur-14737	0.0361085	0.0415476	0.111182	0.0465322
21ur-14738	0.0361085	0.0415476	0.055591	0
21ur-14739	0.2527601	0.124643	0	0
21ur-1474	7.185597	5.48428	6.170602	4.4205644
21ur-14740	0	0.0415476	0.111182	0
21ur-14741	0.180543	0.1246428	0.444728	0.1395966
21ur-14748	0.1444345	0.124643	0.111182	0.0465322
21ur-1475	9.2437825	18.6133292	19.290103	78.2206058
21ur-14751	0.108326	0.124643	0.166773	0.2791934
21ur-1476	1.913756	5.85821	2.223642	2.32661
21ur-14762	0.144434	0.0415476	0.111182	0
21ur-1477	0.1805425	0.4570236	0.333546	0.2791932
21ur-14773	0.108326	0.0415476	0	0.1395966
21ur-14777	0.0722171	0.124643	0.055591	0.0465322
21ur-14779	0.0722171	0	0	0
21ur-1478	1.15547	1.12178	2.612781	3.8621722
21ur-14781	0.288868	0.124643	0.166773	0.0930644
21ur-14782	0	0.0415476	0.055591	0.8841124
21ur-14783	0.2166515	0.0415476	0.166773	0.1861292
21ur-14786	0.469411	0.332381	0.55591	0.372258
21ur-14789	0.0361085	0	0	0
21ur-1479	1.2276885	0.498571	0.611501	0.604919
21ur-14796	0	0.0415476	0	0
21ur-148	2.27484	3.1576176	1.55655	0.511854
21ur-1480	0.469411	0.706309	0.333546	0.372258
21ur-14800	0.1083256	0	0	0.0930644
21ur-14801	0.1083256	0.1661906	0.389137	0.1861288
21ur-14802	0.5055201	0.2492852	0.389137	0.3257258
21ur-1481	0.3249765	0.2908332	0.277955	0.604918
21ur-14811	0.108326	0.0415476	0.222364	0.1395966
21ur-14813	0.0361085	0	0	0.0465322
21ur-14816	3.1053366	2.8667886	3.168689	10.4232154
21ur-14817	0	0.0830952	0	0.0465322
21ur-1482	0.324977	0.290833	0.222364	0.372258
21ur-14822	0.0361085	0	0	0
21ur-14826	0	0	0	0.0930644
21ur-1483	3.141447	3.49	2.501591	6.2353122
21ur-6245	10.435368	7.6863052	29.79681	31.3162154
21ur-14841	0.144434	0.124643	0.222364	0.139597
21ur-14848	1.9137571	1.6203532	1.167412	0.8841122
21ur-14849	0	0.0415476	0	0
21ur-1485	0.2888685	0.16619	0.389137	0.0465322
21ur-14852	0.3971937	0.2908334	1.11182	0.232661
21ur-14855	0.0722171	0.0415476	0	0
21ur-2290	43.980228	36.0632708	120.020957	144.947419
21ur-14860	0.5416276	0.415476	0.055591	0.0465322
21ur-14861	0.0722171	0.0415476	0	0.3257258
21ur-14865	0.9388225	0.9140474	0.667092	1.0237094
21ur-14866	0	0	0	0
21ur-14867	0	0	0	0.0930644
21ur-1487	2.5637085	2.2435706	2.723961	3.7691066
21ur-14876	0	0.0830952	0	0
21ur-1488	13.468503	13.2537284	19.901583	26.5698614
21ur-14881	0.0722171	0	0.055591	0.0465322
21ur-14882	0.0361085	0	0.111182	0
21ur-14892	0.0361085	0.0830952	0	0
21ur-14895	0.2527601	0.0830952	0	0
21ur-149	0.3610855	0.290833	0.333546	0.139597
21ur-1490	33.9780977	27.338337	38.858166	24.1967058
21ur-14901	0.216651	0.124643	0.111182	0.232661
21ur-14904	0.0361085	0.0415476	0	0.1395966
21ur-14905	0.108326	0.124643	0.111182	0.0465322
21ur-14907	0.9027136	0.9140468	1.389775	0.5583868
21ur-1491	1.877647	1.20488	3.16869	1.86129
21ur-14911	0.144434	0.16619	0.111182	0.232661
21ur-14916	0	0.0415476	0.055591	0.0465322
21ur-1492	3.755283	2.4097576	2.390411	2.0008866
21ur-14922	0.0722171	0.0415476	0.055591	0
21ur-14929	0.0722171	0.207738	0.166773	0.186129
21ur-1493	21.8817367	15.7465236	21.736037	16.3792904
21ur-14930	0.2527605	0.1246428	0.111182	0
21ur-14931	0.361085	0.207738	0.277955	0.139597
21ur-14933	0	0.1661906	0.055591	0.0465322
21ur-14935	0.866605	0.290833	1.11182	0
21ur-14936	0.144434	0.1246428	0.277955	0.0465322
21ur-14937	0.0361085	0	0	0
21ur-14938	0.397194	0.1661904	0.833865	0.5583868
21ur-14939	0.2527595	0.249286	0.277955	0.1395966
21ur-1494	2.02208	0.7063086	1.05623	0.9306442
21ur-14942	0.0722171	0	0.111182	0.0930644
21ur-14943	0.4333025	0.623214	0.222364	0.5118544
21ur-14944	0.25276	0.207738	0.166773	0.0930644
21ur-14947	0.0361085	0.373928	0	0.325725
21ur-14948	1.4443435	1.246428	2.446001	1.023709
21ur-14949	0.180543	0.373928	0.111182	0.232661
21ur-1495	1.1193641	1.45417	1.000638	1.67516
21ur-14954	0.361085	0.540119	0.611501	0.791048
21ur-14957	0.0722171	0.2908336	0.222364	0.604919
21ur-1496	50.5519566	46.0762694	46.196134	42.1582018
21ur-14962	0.144434	0.0830952	0.222364	0.139597
21ur-14963	0.0361085	0.207738	0.166773	0.3722572
21ur-14964	0	0	0	0
21ur-14966	1.1193647	0.5401186	3.39105	0.6514508
21ur-14967	0.8666051	0.5401188	1.167412	1.1633054
21ur-14968	0.8666045	0.8724996	0.055591	0.0465322
21ur-1863	0.397194	0.207738	1.056229	1.3959644
21ur-14970	0	0.0415476	0	0
21ur-1498	7.0050571	4.6948776	3.44664	1.9078222
21ur-14981	0	0	0	0.0465322
21ur-14982	0.180543	0.207738	0.166773	0.279193
21ur-14983	0.0361085	0	0	0.0465322
21ur-14987	0.180543	0	0.444728	0.0930644
21ur-14989	0.0361085	0	0	0
21ur-1499	0.324977	0.4570236	4.72524	9.632167
21ur-14992	0.108326	0.0830952	0.166773	0.139597
21ur-14993	0	0	0	0.0465322
21ur-14994	0	0.2492856	0.055591	0
21ur-14995	0.288868	0.124643	0.389137	0.0930644
21ur-14996	0.144434	0	0	0
21ur-14997	0.108326	0.124643	0	0.2326612
21ur-15	0.3249765	0.4570232	0.722683	0.4653224
21ur-150	1.3360156	1.7449956	2.334823	1.16331
21ur-1500	2.058184	2.7005958	2.501591	1.3029
21ur-15002	0.722171	0.373928	0.333546	0.697983
21ur-15006	0.108326	0	0	0
21ur-15007	0.0361085	0.1661904	0.055591	0.0930644
21ur-1501	0.0722171	0.124643	0.055591	0.139597
21ur-15012	0	0	0.055591	0
21ur-15015	0.3971947	0.7478566	0.222364	0.4187902
21ur-15016	0	0.0415476	0	0.0465322
21ur-15018	0.0361085	0.16619	0.444728	0.186129
21ur-1502	0.216651	0.2492856	0.444728	0.6979826
21ur-15024	0	0	0	0
21ur-15025	0.9388221	0.6232142	1.278593	0.3722584
21ur-15029	0	0.1246428	0.055591	0
21ur-1503	0.0902714	0.0415476	0.0833865	0.2559271
21ur-15031	0.0722171	0	0.166773	0
21ur-15032	0.108326	0.207738	0.277955	0.232661
21ur-15034	0	0.1246428	0	0.0465322
21ur-1504	7.618899	5.858214	5.058784	11.214258
21ur-15041	0	0	0	0
21ur-15043	0.0361085	0.0415476	0	0
21ur-15044	0.0361085	0	0.111182	0.0930644
21ur-15045	0.2166511	0.1246428	0.389137	0.232661
21ur-1505	0	0	0	0.0930644
21ur-15050	0	0.0415476	0	0
21ur-15053	0.144434	0.2492858	0.222364	0.1861288
21ur-15054	0.144434	0.0830952	0.111182	0.0930644
21ur-15056	0.072217	0.0415476	0.055591	0.0930644
21ur-15057	0.0722171	0.124643	0	0
21ur-1506	0.4333025	0.623214	0.111182	0.884112
21ur-15062	0.108326	0	0.055591	0.0465322
21ur-15064	0	0.1246428	0.111182	0.0930644
21ur-15067	0	0	0	0
21ur-15069	0.505519	0.8309516	0.778274	0.8841122
21ur-15664	2.3470545	1.95274	8.005101	6.561043
21ur-15071	0.0722171	0.0415476	0	0.0930644
21ur-15072	0.180543	0.124643	0.055591	0.372258
21ur-15077	0.072217	0.1246428	0.055591	0
21ur-1508	0.7943875	1.03869	0.111182	1.3029
21ur-15080	0.397194	0.3739282	0.277955	0.325726
21ur-15083	0.0722171	0	0.055591	0.1395966
21ur-15085	0	0	0	0
21ur-15087	0.216651	0.0830952	0	0.0465322
21ur-15088	0	0	0.055591	0.139597
21ur-1509	3.105333	1.8696436	4.44728	2.23355
21ur-15091	0.0361085	0.0830952	0.55591	0.186129
21ur-15092	0	0	0	0
21ur-15094	0.144434	0.2492856	0.222364	0.325726
21ur-15095	0.469411	0.249286	0.389137	0.3257254
21ur-15096	1.1554721	0.8724994	1.334184	0.6979838
21ur-15097	0.0722171	0.1246428	0.055591	0.1861292
21ur-151	21.845694	21.7294236	30.074774	25.7788898
21ur-1510	1.7693226	1.6619082	1.334182	1.9078166
21ur-15103	0.613845	0.290833	1.61214	0.279193
21ur-15105	0.0361085	0	0.055591	0.186129
21ur-1511	6.5898106	7.08386	6.698719	10.3999661
21ur-15110	0.072217	0.207738	0.111182	0.558387
21ur-15111	0.649954	0.415476	0.55591	0.697983
21ur-15112	0.1444341	0.207738	0.222364	0.4653222
21ur-15114	0.2888682	0.3739288	0.111182	0.5118544
21ur-15117	0.0361085	0.0830952	0	0.0465322
21ur-15119	0.0361085	0.0415476	0.055591	0
21ur-1512	0.361085	0.249286	0.55591	0.697983
21ur-15121	0.0361085	0.124643	0	0.0930644
21ur-15125	0.25276	0.207738	0.55591	0.372258
21ur-15126	0	0	0	0
21ur-15128	0.108326	0.124643	0.222364	0.325725
21ur-1513	0.108326	0.2077382	0	0
21ur-15131	0	0.0415476	0	0.0465322
21ur-15134	0.0361085	0	0.055591	0.186129
21ur-15135	0.1444341	0.0830952	0.055591	0.232661
21ur-15137	0.4333027	0.6232138	0.889456	0.83758
21ur-1514	0.2527595	0.1246428	0.389137	1.1167722
21ur-15141	0.216651	0.124643	0.444728	0.186129
21ur-15142	0.3971945	0.1661904	0.166773	0.4187896
21ur-15144	0	0	0	0
21ur-15145	0.108326	0	0	0
21ur-15146	0	0	0	0
21ur-15147	14.1365006	8.3926192	17.4556045	20.962731
21ur-1515	0.5416281	0.5401186	1.056231	3.07113
21ur-15151	0.0361085	0	0	0
21ur-15154	0.0722171	0	0	0.511854
21ur-15155	0.0361085	0	0.111182	0.9771764
21ur-15156	0.288868	0.1246428	0	0.2791932
21ur-15157	0.3971936	0.6232142	0.55591	0.6514514
21ur-15158	0.1083256	0.0415476	0.055591	0.0930644
21ur-1516	3.0692255	4.445588	2.223643	3.2107256
21ur-15160	0.0361085	0.1661906	0.222364	1.0237082
21ur-15162	0	0	0	0.0930644
21ur-15164	0	0	0	0
21ur-15165	0.0722171	0.2492852	0.166773	0.139597
21ur-15168	0	0	0	0.0465322
21ur-1517	30.7283236	18.9041238	34.077293	21.4047742
21ur-15172	0	0.1246428	0.055591	0.0465322
21ur-15173	0.2166515	0.5816662	0.444728	0.9306442
21ur-15174	0.108326	0	0.111182	1.163305
21ur-15175	0.469411	0.4985716	0.722683	0.744515
21ur-15176	0.0722171	0.16619	0.055591	0.232661
21ur-15177	0.1805425	0.0415476	0.166773	0.2791934
21ur-15178	0.0361085	0.0415476	0.055591	0.186129
21ur-15179	0.0361085	0.0415476	0.111182	0.1395966
21ur-1518	4.0441571	3.73928	2.77955	3.48992
21ur-15180	0.108326	0.0415476	0.166773	0.139597
21ur-15184	0	0	0	0
21ur-15185	0.397194	0.249286	0.222364	0.139597
21ur-15186	0.108326	0.0830952	0	0.0930644
21ur-15188	0.6499536	0.415476	0.444728	0.372258
21ur-15189	0.108326	0.0415476	0.166773	0.2326612
21ur-1519	5.2718506	5.6504744	4.169325	4.3274996
21ur-15191	0.8666046	0.3739284	0.333546	0.8375794
21ur-15194	0.3610851	0.16619	0.055591	0.139597
21ur-15197	0.0361085	0	0	0
21ur-15198	0.2527595	0.0830952	0.166773	0.2791932
21ur-152	1.9859685	0.4985712	0.722683	0.3722574
21ur-1520	0.25276	0.623214	1.167411	2.09395
21ur-15200	0	0.0415476	0	0.0930644
21ur-15201	0.397194	0.4154762	1.223004	0.5583862
21ur-15202	0	0	0	0
21ur-15204	0.1083256	0.207738	0.111182	0.0930644
21ur-15205	0.6138451	0.914047	1.389771	1.9543566
21ur-15209	0.0361085	0	0	0
21ur-15210	0.0722171	0	0.111182	0.0465322
21ur-15212	0.108326	0.0415476	0	0
21ur-15213	0.397194	0.3323806	0.333546	0.6979832
21ur-15214	1.0832565	0.4570236	0.889456	0.6049184
21ur-15215	0.0361085	0	0	0.1861288
21ur-15219	0.1444341	0.0830952	0.166773	0.186129
21ur-1522	0.180543	0.0415476	0.111182	0.325725
21ur-15221	1.37212	1.3710704	2.279232	1.34943
21ur-15222	0.0361085	0.0415476	0.222364	0.0465322
21ur-15223	0.144434	0.0415476	0.111182	0.139597
21ur-15225	0.3610856	0.2492852	0.500319	0.325725
21ur-15226	0.0361085	0.0415476	0.055591	0.1861292
21ur-15227	0.25276	0.3739282	0.055591	0.372258
21ur-15229	0.0722171	0	0.111182	0.139597
21ur-1523	1.3721245	1.6619036	0.667092	1.0237082
21ur-15232	0	0	0	0
21ur-15233	0.0722171	0.1661906	0	0.0465322
21ur-15235	0	0.0830952	0.055591	0
21ur-15236	0.1805425	0.124643	0.111182	0
21ur-15237	1.11936	0.747857	1.223	0.511854
21ur-15238	0	0	0	0.0465322
21ur-15239	4.6218896	2.6174976	9.450475	4.1878986
21ur-1524	5.199631	4.694878	3.946964	6.4679724
21ur-15245	0.180543	0.0830952	0.111182	0.0930644
21ur-15249	0	0.0415476	0	0.0465322
21ur-1525	0	0.0415476	0.055591	0
21ur-15250	0.1444341	0.0830952	0.166773	0.372258
21ur-15254	0.288868	0.3739282	0.500319	0.2791932
21ur-15255	0.4333025	0.4570234	0.722683	0.9306438
21ur-15257	0	0.0830952	0.111182	0.0465322
21ur-15258	0.0361085	0	0.055591	0
21ur-1526	17.4404085	13.1705428	10.117582	17.5426
21ur-15262	0.613845	0.8309516	1.44537	3.4433866
21ur-15269	0.180543	0.0830952	0.111182	0.0465322
21ur-1527	0.830496	0.540119	0.945047	0.930644
21ur-15271	0.180543	0.0830952	0.222364	0.139597
21ur-15275	0.469411	0.0830952	0.166773	0.697983
21ur-15276	0.1083256	0.0415476	0.055591	0.232661
21ur-15277	0.324977	0.332381	0.166773	0.3257254
21ur-15278	0.9027135	0.6647612	1.056231	0.6514512
21ur-1528	0.0361085	0	0	0
21ur-15280	0	0	0.166773	0.325725
21ur-15284	0.144434	0.3323806	0	0.139597
21ur-15287	0.0722171	0.0415476	0.055591	0.2791932
21ur-1529	0.649954	1.2672018	0.833865	0.9771766
21ur-15290	0.0722171	0	0	0
21ur-15293	0	0.0415476	0	0.0930644
21ur-15296	0.1444345	0.1661906	0.055591	0.232661
21ur-15297	0	0	0	0.139597
21ur-15299	0.216651	0.0830952	0.055591	0.0930644
21ur-153	1.2637942	2.2020176	1.05623	3.62951
21ur-1530	0.433302	2.3682152	0.667092	0.8375802
21ur-15300	1.949862	1.2879758	2.168048	3.16419
21ur-15303	0.3249765	0.332381	0.667092	0.0930644
21ur-15305	0.2166511	0.0415476	0.166773	0.0930644
21ur-15307	0.0361085	0.2077382	0.277955	0
21ur-15308	0.144434	0.124643	0.166773	0.2326612
21ur-1531	54.3794776	41.0489712	43.472203	44.252102
21ur-15311	0	0.1661906	0	0.0465322
21ur-15313	0.0722171	0.0415476	0	0.139597
21ur-15314	1.2999071	0.5401188	1.389777	1.1633052
21ur-15315	0	0	0	0
21ur-15317	0	0	0	0.0465322
21ur-1532	3.2136571	4.07166	4.892011	5.76999
21ur-15322	0.0722171	0.0415476	0	0
21ur-15326	0	0	0.055591	0.1861292
21ur-1533	0.8304965	0.789404	1.000638	1.53556
21ur-15330	0	0.0830952	0	0.1395966
21ur-15331	0.1083255	0.207738	0.333546	0.2791936
21ur-15332	0	0	0	0
21ur-15338	0.3971936	0.1661906	0.222364	0.139597
21ur-1534	2.7442471	3.1160676	4.614052	5.8165244
21ur-15341	0.4333025	0.249286	0.667092	0.232661
21ur-1535	23.2177685	10.6776904	36.578928	64.4471476
21ur-15350	0.144434	0.124643	0.055591	0.139597
21ur-15352	0.180543	0.290833	0.111182	0.0465322
21ur-15353	0.2527601	0.4985712	0.389137	0.0465322
21ur-15357	0	0	0	0.139597
21ur-1536	23.5788515	19.4442334	70.989756	28.1519966
21ur-15360	0.1083256	0.1661904	0.055591	0.0465322
21ur-15364	0.0361085	0	0.111182	0.0465322
21ur-15366	0	0	0.166773	0.0930644
21ur-15367	0	0.0415476	0.111182	0.0930644
21ur-15369	1.73321	1.62036	3.78019	1.9543522
21ur-1537	0.180543	0.9140468	0.333546	0.4653224
21ur-15370	0	0	0	0
21ur-15371	0.072217	0.0415476	0	0
21ur-15372	0	0	0	0.0930644
21ur-15375	0	0	0	0
21ur-15376	0.072217	0.0415476	0.055591	0.0465322
21ur-15378	0.1083256	0.0415476	0.055591	0.139597
21ur-1538	0.0180543	0	0	0.0465322
21ur-15382	0.2166513	0.16619	0.111182	0.279193
21ur-15383	0.0722171	0	0	0
21ur-15384	0.2527595	0	0.055591	0.0465322
21ur-1539	0.469411	1.3295204	0.055591	1.721696
21ur-15391	0.4513568	0.6024404	0.6392965	0.465322
21ur-15393	0.288868	0.1661906	0.166773	0.232661
21ur-15397	0.108326	0.0415476	0	0.0930644
21ur-154	0.288868	0.2908332	0.111182	0
21ur-1540	2.23873	2.3266676	1.223001	0.884112
21ur-15401	0.8304965	0.249286	0.889456	0.604919
21ur-15402	0	0.0415476	0	0
21ur-15403	0.108326	0.1246428	0	0.0465322
21ur-15405	0	0.0415476	0	0
21ur-15406	0	0	0	0
21ur-15407	0.7582793	0.207738	0.611501	0.8841118
21ur-15408	0.1083256	0.0830952	0.166773	0
21ur-15409	0.0361085	0.0830952	0.333546	0.1861288
21ur-1541	0.361085	0.8309516	0.55591	1.02371
21ur-15416	1.155473	1.0386902	2.334818	1.1167726
21ur-15419	0.0722171	0	0	0
21ur-1542	0.2888685	0.4154756	0	0
21ur-15421	0.397194	0.498571	0.55591	0.511854
21ur-15422	0.0722171	0.0415476	0.111182	0.0930644
21ur-15424	0.144434	0.0415476	0	0.0465322
21ur-15425	0	0	0	0
21ur-15428	0.0722171	0.0830952	0.166773	0.232661
21ur-1543	2.3109485	1.32952	0.611501	0.791048
21ur-15430	0.2166515	0.0830952	0.111182	0.325725
21ur-15431	0.144434	0.0830952	0	0.0465322
21ur-15434	0.4694115	0.3323808	0.444728	0.5118544
21ur-15435	0.216651	0.290833	0.055591	0.0465322
21ur-15438	0.1444345	0.0830952	0.055591	0
21ur-1545	3.520584	3.1160652	2.9741185	4.72302
21ur-15458	0.2166515	0.1661906	0.333546	0.0465322
21ur-15459	0.3971945	0.1661904	0.222364	0.325726
21ur-15460	0	0	0	0
21ur-15461	0	0	0	0
21ur-15462	0	0	0.055591	0
21ur-15464	0	0.0415476	0	0.0465322
21ur-15465	0.180543	0.16619	0	0.0930644
21ur-15467	0.1083256	0.1246428	0.389137	0.83758
21ur-15468	0.2166516	0.0830952	0.111182	0.0930644
21ur-15469	0.072217	0.0415476	0	0
21ur-1547	53.2601305	41.5060426	122.299863	73.5673984
21ur-15471	0.144434	0.0415476	0.389137	0.279193
21ur-15474	0.0361085	0.0415476	0.111182	0
21ur-15477	0.469412	0.0830952	0.389137	0.3722572
21ur-15478	0.0361085	0	0.111182	0.0465322
21ur-1548	0.3610855	0.207738	0.222364	0.1861292
21ur-1497	10.1103925	11.0516856	33.299	36.2951288
21ur-1549	0.577736	0.457024	0.55591	1.768227
21ur-155	2.202621	1.2464304	2.835146	1.0702406
21ur-1550	1.1193685	0.8724996	0.667092	0.7910474
21ur-15500	0.0361085	0	0	0
21ur-15503	0.0361085	0.0415476	0.111182	0
21ur-15504	0.505519	0.6232136	0.444728	1.07024
21ur-15506	0.108326	0.4985716	0.166773	0.325726
21ur-15507	0.108326	0.0415476	0.277955	0.0930644
21ur-1551	28.1646958	38.2238088	21.736091	62.53929
21ur-15512	0.6499535	0.4570238	0.945047	0.4187902
21ur-15513	0.0361085	0.0415476	0	0
21ur-15516	0.144434	0	0.500319	0.279193
21ur-15519	0.25276	0.0415476	0.111182	0.0930644
21ur-1552	2.1304031	1.9942806	2.056872	2.0939514
21ur-15520	0.794388	0.16619	0.389137	0.511854
21ur-15521	0.0722171	0	0.055591	0
21ur-15522	1.48045	0.664761	0.778274	0.232661
21ur-15527	0.108326	0	0.055591	0.0465322
21ur-15529	0	0	0	0
21ur-1553	0.1444341	0.0415476	0.166773	0
21ur-15530	0	0	0	0
21ur-15532	0.324977	0.124643	0.222364	0
21ur-15533	0	0	0.055591	0.139597
21ur-15538	0.25276	0.16619	0.222364	0.558386
21ur-1554	1.660992	1.2048796	1.778911	0.791048
21ur-15540	0.144434	0.1661906	0.166773	0
21ur-15543	0.0722171	0.0830952	0.055591	0
21ur-15546	0.108326	0.207738	0.111182	0.0465322
21ur-15549	0	0.0830952	0.055591	0.1861288
21ur-1555	4.5135655	3.1991628	4.502874	3.7691122
21ur-15550	0.0361085	0	0.111182	0.0465322
21ur-15551	0.0361085	0.0415476	0.055591	0.0930644
21ur-15555	0.216651	0.207738	0.166773	0.465322
21ur-15558	0.0361085	0.0830952	0	0.139597
21ur-3674	0.4694106	0.4154762	1.389773	1.954358
21ur-15564	0	0.0830952	0.111182	0.1395966
21ur-15569	0.1083256	0.0415476	0.111182	0
21ur-1557	0.072217	0.0415476	0.111182	0.0930644
21ur-15571	0.2888687	0.457024	0.166773	0.2791936
